meeting,persona,story,independente,negociavel,valiosa,estimavel,pequena,testavel,conformant,justification
meeting_2,Telespectador / Usuário Doméstico de TV,"Como telespectador, eu quero operar o controle remoto por voz para ter uma forma alternativa e intuitiva de controlar a TV",True,True,True,True,True,True,True,"História bem formada: foca em um único objetivo (controle por voz), deixa espaço para negociar a implementação e é verificável por testes de usabilidade com usuários reais."
meeting_2,Telespectador / Usuário Doméstico de TV,"Como telespectador, eu quero um controle remoto feito com material durável e de qualidade para que ele resista ao uso diário prolongado",True,True,True,True,True,True,True,"História coesa e centrada no usuário, com valor claro e verificável por testes de durabilidade e avaliação de qualidade percebida, sem impor solução técnica específica."
meeting_2,Criança / Usuário Infantil,"Como criança, eu quero um controle remoto feito com materiais seguros e não-tóxicos para que não me machuque se eu o colocar na boca ou mastigar",True,True,True,True,True,True,True,"História clara, focada em segurança de materiais para crianças, com valor evidente e verificável por testes de toxicidade e certificações de segurança infantil."
meeting_2,Criança / Usuário Infantil,"Como criança, eu quero um controle remoto resistente a manuseio agressivo para que ele não se quebre facilmente quando eu o seguro com força",True,True,True,True,True,True,True,"História coesa e bem delimitada que expressa uma necessidade clara de durabilidade, verificável por testes de resistência física e avaliação com o público-alvo."
meeting_30,Telespectador Casual,"Como Telespectador Casual, eu quero um controle remoto com apenas os botões essenciais (ligar/desligar, seleção de canal, volume) para não me confundir com funcionalidades desnecessárias",True,False,True,True,True,True,False,"A história especifica rigidamente quais botões devem existir (ligar/desligar, seleção de canal, volume), impondo uma solução técnica fechada e deixando pouco espaço para negociação sobre como atender à necessidade de simplicidade."
meeting_30,Telespectador Casual,"Como Telespectador Casual, eu quero um controle remoto com design elegante e esteticamente agradável para me sentir satisfeito com o produto",True,True,True,False,True,False,False,"O objetivo é vago demais ('elegante e esteticamente agradável') para permitir qualquer estimativa de esforço ou critério de aceitação verificável, mesmo qualitativamente, pois não delimita nenhum aspecto concreto do design."
meeting_30,Telespectador Casual,"Como Telespectador Casual, eu quero localizar meu controle remoto facilmente quando o perco para não perder tempo procurando",True,True,True,True,True,True,True,"História coesa e bem delimitada que expressa uma necessidade real do usuário final, deixando aberta a solução (som, luz, app, etc.) e admitindo verificação por critério de aceitação observável (usuário localiza o controle em tempo aceitável)."
meeting_30,Telespectador Casual,"Como Telespectador Casual, eu quero um controle remoto ergonômico que não cause desconforto em uso prolongado para evitar lesões por esforço repetitivo",True,True,True,True,True,True,True,"História coesa e centrada no usuário, com intenção clara de conforto ergonômico verificável por testes de usabilidade com usuários em uso prolongado."
meeting_30,Jovem Adulto Tech-Savvy (15-35 anos),"Como Jovem Adulto Tech-Savvy, eu quero usar reconhecimento de voz para controlar a televisão para ter uma experiência de interação moderna e inovadora",True,True,True,True,True,True,True,"História coesa e bem delimitada sobre controle por voz, com valor claro ao usuário e verificável por testes de usabilidade com o público-alvo."
meeting_30,Jovem Adulto Tech-Savvy (15-35 anos),"Como Jovem Adulto Tech-Savvy, eu quero um controle remoto com design minimalista e sofisticado para expressar meu estilo e preferência por produtos elegantes",True,True,True,False,True,False,False,"O objetivo é subjetivo demais ('minimalista e sofisticado') para permitir qualquer estimativa de esforço ou critério de aceitação verificável, pois não há como delimitar o que satisfaz 'expressar estilo e preferência por elegância'."
meeting_30,Jovem Adulto Tech-Savvy (15-35 anos),"Como Jovem Adulto Tech-Savvy, eu quero que o controle remoto tenha funcionalidades avançadas como localização por clap-to-find para aproveitar tecnologias inovadoras",True,False,True,True,False,True,False,"A história impõe uma solução técnica específica (clap-to-find) tornando-a pouco negociável, e usa 'funcionalidades avançadas' no plural sugerindo múltiplos objetivos que deveriam ser histórias separadas."
meeting_30,Jovem Adulto Tech-Savvy (15-35 anos),"Como Jovem Adulto Tech-Savvy, eu quero um controle remoto que mantenha apenas funcionalidades essenciais com design limpo para ter uma experiência intuitiva e moderna",True,True,True,False,False,False,False,"A história é vaga demais: 'funcionalidades essenciais', 'design limpo' e 'experiência intuitiva e moderna' são termos indefinidos que tornam impossível estimar o esforço, identificar um único objetivo delimitado ou conceber critérios de aceitação verificáveis."
meeting_30,Usuário Adulto Tradicional (35+ anos),"Como Usuário Adulto Tradicional, eu quero um controle remoto com botões físicos bem definidos e convencionais para me sentir confortável e seguro no uso",True,True,True,True,True,True,True,"História coesa e centrada numa necessidade clara de conforto físico no uso do controle, com espaço para negociar o design dos botões e verificável por testes de usabilidade com o público-alvo."
meeting_30,Usuário Adulto Tradicional (35+ anos),"Como Usuário Adulto Tradicional, eu quero um controle remoto que funcione de forma rápida e confiável com operações diretas para obter resultados sem complicações",True,True,True,False,False,False,False,"A história é vaga demais: 'rápido, confiável e sem complicações' agrupa múltiplas qualidades não delimitadas (desempenho, confiabilidade, usabilidade), tornando impossível estimar esforço, separar objetivos distintos ou definir qualquer critério de aceitação verificável."
meeting_30,Usuário Adulto Tradicional (35+ anos),"Como Usuário Adulto Tradicional, eu quero um controle remoto com apenas funcionalidades essenciais (ligar/desligar, canal, volume) para não me confundir com opções desnecessárias",True,True,True,True,True,True,True,"História bem delimitada, com objetivo claro (simplificação do controle remoto para usuário tradicional) e benefício verificável por meio de testes de usabilidade com o público-alvo."
meeting_30,Usuário Adulto Tradicional (35+ anos),"Como Usuário Adulto Tradicional, eu quero um controle remoto com design clássico e durável que pareça confiável para ter segurança no investimento",True,True,True,False,False,False,False,"A história combina múltiplos atributos subjetivos (design clássico, durabilidade, aparência confiável) sem delimitar nenhum deles, tornando impossível estimar esforço ou definir critérios verificáveis de aceitação."
meeting_30,Proprietário de Televisão Antiga,"Como Proprietário de Televisão Antiga, eu quero um controle remoto compatível com televisores legados para poder utilizá-lo sem precisar trocar meu equipamento",True,True,True,True,True,True,True,"História coesa e bem delimitada: descreve claramente a necessidade de compatibilidade com TVs legadas sem impor solução técnica, entrega valor direto ao usuário e admite verificação por testes de funcionamento com modelos antigos de televisores."
meeting_30,Proprietário de Televisão Antiga,"Como Proprietário de Televisão Antiga, eu quero um controle remoto econômico e prático que funcione com meu equipamento antigo para não investir desnecessariamente",True,True,True,False,False,False,False,"A história combina múltiplos atributos vagos ('econômico', 'prático', 'funcione com equipamento antigo') sem delimitar um objetivo único e verificável, tornando impossível estimar o esforço ou definir critérios de aceitação claros."
meeting_30,Usuário com Necessidades de Acessibilidade,"Como Usuário com Necessidades de Acessibilidade, eu quero localizar meu controle remoto através de um recurso de beep quando clap é detectado para encontrá-lo rapidamente quando perdido",True,False,True,True,True,True,False,"A história é coesa e valiosa, mas impõe uma solução técnica específica (beep ativado por detecção de palma), tornando-a pouco negociável; os demais critérios são atendidos."
meeting_30,Usuário com Necessidades de Acessibilidade,"Como Usuário com Necessidades de Acessibilidade, eu quero usar reconhecimento de voz para controlar a televisão para reduzir a necessidade de manipulação física do controle",True,True,True,True,True,True,True,"História bem formada: foca em um único objetivo claro (controle por voz), deixa espaço para negociar a implementação e é verificável observando se o usuário consegue operar a TV sem manipulação física do controle."
meeting_30,Usuário com Necessidades de Acessibilidade,"Como Usuário com Necessidades de Acessibilidade, eu quero um controle remoto ergonômico que minimize esforço repetitivo para evitar desconforto e lesões",True,True,True,True,True,True,True,"História coesa e centrada em um objetivo claro de acessibilidade ergonômica, verificável por avaliação de usuários com necessidades específicas, sem impor solução técnica e com valor direto ao ator."
meeting_58,Usuário Jovem / Público Jovem Dinâmico,"Como um usuário jovem, eu quero que o controle remoto tenha design moderno com cores vibrantes e formas curvas para que o dispositivo seja atraente e reflita as tendências de moda que acompanho",True,False,True,False,False,False,False,"A história impõe soluções de design específicas (cores vibrantes, formas curvas), mistura múltiplos atributos estéticos distintos e seu critério de sucesso ('refletir tendências de moda') é subjetivo demais para ser verificado ou estimado de forma consistente."
meeting_58,Usuário Jovem / Público Jovem Dinâmico,"Como um usuário jovem, eu quero que o controle remoto tenha material macio e resistente a quedas para que eu possa usá-lo de forma lúdica sem danificá-lo",True,False,True,True,True,True,False,"A história impõe uma solução técnica específica ('material macio e resistente a quedas'), tornando-a pouco negociável, pois prescreve o 'como' em vez de expressar apenas a necessidade de durabilidade e uso lúdico."
meeting_58,Usuário Jovem / Público Jovem Dinâmico,"Como um usuário jovem, eu quero acessar funcionalidades inovadoras e tecnológicas de forma intuitiva para que eu possa explorar recursos avançados sem dificuldade",True,True,True,False,False,False,False,"A história é excessivamente vaga — 'funcionalidades inovadoras e tecnológicas' não delimita nenhum objetivo concreto, tornando impossível estimar esforço, identificar um único escopo coeso ou definir qualquer critério de aceitação verificável."
meeting_58,Usuário Adulto / Público Mais Velho,"Como um usuário adulto, eu quero que o controle remoto tenha design sofisticado e luxuoso para que o dispositivo transmita qualidade e confiabilidade",True,True,True,False,True,False,False,"O objetivo é subjetivo demais ('sofisticado e luxuoso') para ser estimado com qualquer precisão ou verificado por critérios concretos, mesmo qualitativos, sem uma definição mínima do que constitui sofisticação ou luxo no contexto do produto."
meeting_58,Usuário Adulto / Público Mais Velho,"Como um usuário adulto, eu quero que o controle remoto tenha alto contraste visual e cores que não causem confusão para pessoas com daltonismo para que eu possa usar o dispositivo com clareza",True,True,True,True,True,True,True,"História coesa e bem delimitada sobre acessibilidade visual do controle remoto, com intenção clara e verificável por avaliação com usuários daltônicos e testes de contraste."
meeting_58,Usuário Adulto / Público Mais Velho,"Como um usuário adulto, eu quero que as funções básicas sejam claramente visíveis e acessíveis para que eu possa usar o controle remoto sem necessidade de explorar menus complexos",True,True,True,True,True,True,True,"História coesa e bem delimitada que expressa uma necessidade clara de usabilidade, verificável por testes com usuários avaliando se as funções básicas são encontradas sem navegar em menus."
meeting_58,Usuário Destro e Canhoto,"Como um usuário canhoto, eu quero que o controle remoto tenha design ambidestro ou ofereça opções para uso com a mão esquerda para que eu possa acessar todos os botões confortavelmente",True,True,True,True,True,True,True,"História bem formada: foca em um único objetivo de acessibilidade para canhotos, deixa aberta a solução (design ambidestro ou opções alternativas) e é verificável por avaliação de conforto com usuários canhotos reais."
meeting_58,Usuário Destro e Canhoto,"Como um usuário, eu quero que os botões principais sejam acessíveis com o polegar para que eu possa operar o controle remoto com uma única mão",True,True,True,True,True,True,True,"História coesa e bem delimitada sobre ergonomia de uso com uma mão, verificável por testes com usuários reais e sem imposição de solução técnica."
meeting_58,Usuário Destro e Canhoto,"Como um usuário, eu quero que o controle remoto tenha design ergonômico que acomode diferentes formas de segurar o dispositivo para que eu possa usá-lo confortavelmente em qualquer posição",True,True,True,True,True,True,True,"História coesa e centrada no usuário, com objetivo claro de conforto ergonômico verificável por testes com usuários em diferentes posições de uso."
meeting_58,Usuário com Daltonismo / Deficiência Visual,"Como um usuário com daltonismo, eu quero que o controle remoto use alto contraste entre cores e elementos visuais para que eu possa distinguir claramente os diferentes botões e funções",True,True,True,True,True,True,True,"História bem delimitada, centrada numa necessidade real de acessibilidade visual, com intenção clara (alto contraste) sem impor solução técnica específica, e verificável por avaliação com usuários daltônicos ou por padrões de contraste reconhecidos (ex.: WCAG)."
meeting_58,Usuário com Daltonismo / Deficiência Visual,"Como um usuário com daltonismo, eu quero que o controle remoto use alternativas além de cores para identificar funções, como forma, posição ou padrão para que eu possa usar o dispositivo com segurança",True,True,True,True,True,True,True,"História bem formada: foca em um único objetivo de acessibilidade para daltônicos, deixa aberta a solução (forma, posição ou padrão são exemplos, não imposições), e é verificável com usuários daltônicos avaliando se conseguem identificar funções sem depender de cor."
meeting_58,Usuário com Daltonismo / Deficiência Visual,"Como um usuário com deficiência visual, eu quero que os elementos do controle remoto sejam desenhados em tamanho grande e com clareza para que eu possa identificar e acessar as funções facilmente",True,True,True,True,True,True,True,"História coesa e centrada numa necessidade clara de acessibilidade visual, com intenção bem definida e verificável por avaliação com usuários com deficiência visual."
meeting_58,Usuário de Funções Básicas,"Como um usuário de funções básicas, eu quero que os botões de navegação, volume e canais sejam facilmente acessíveis e visíveis para que eu possa operar o controle remoto sem dificuldade",True,True,True,True,True,True,True,"História coesa e bem delimitada sobre acessibilidade física dos botões principais, verificável por testes de usabilidade com usuários reais."
meeting_58,Usuário de Funções Básicas,"Como um usuário de funções básicas, eu quero que a interface seja simples e intuitiva para que eu possa usar o controle remoto sem necessidade de manual ou treinamento",True,True,True,False,False,True,False,"A história mistura múltiplos aspectos de usabilidade (simplicidade, intuitividade, dispensar manual e treinamento) sem delimitar um objetivo específico, tornando-a ampla demais para estimar com razoável precisão."
meeting_58,Usuário de Funções Básicas,"Como um usuário de funções básicas, eu quero que as funções avançadas fiquem ocultas ou separadas para que elas não interfiram ou confundam meu uso das operações simples",True,True,True,True,True,True,True,"História coesa e bem delimitada que expressa uma necessidade clara de separação de complexidade, deixando espaço para negociar a solução (ocultar, separar, colapsar) e admite verificação por meio de testes de usabilidade com usuários iniciantes."
meeting_58,Usuário de Funções Avançadas,"Como um usuário de funções avançadas, eu quero acessar menus, reconhecimento de voz e funções customizáveis para que eu possa personalizar e controlar o controle remoto de forma sofisticada",True,True,True,False,False,False,False,"A história agrupa múltiplos objetivos distintos (menus, reconhecimento de voz e funções customizáveis), tornando-a ampla demais para estimar ou testar de forma coesa — deveria ser dividida em histórias separadas."
meeting_58,Usuário de Funções Avançadas,"Como um usuário de funções avançadas, eu quero que as funcionalidades avançadas sejam acessíveis sem comprometer a simplicidade das funções básicas para que eu possa usar ambas sem conflito",True,True,True,False,False,False,False,"A história é vaga demais: não delimita quais funcionalidades avançadas ou básicas estão em jogo, tornando impossível estimar o esforço, identificar um único objetivo coeso ou definir qualquer critério de aceitação verificável."
meeting_58,Usuário de Funções Avançadas,"Como um usuário de funções avançadas, eu quero que o controle remoto tenha interface inteligente que ative automaticamente funcionalidades avançadas quando necessário para que eu possa acessar recursos sofisticados de forma eficiente",True,True,True,False,False,False,False,"A história é excessivamente vaga — 'interface inteligente', 'funcionalidades avançadas' e 'quando necessário' são termos indefinidos que impossibilitam qualquer estimativa razoável, agrupam múltiplos comportamentos distintos e não permitem conceber critérios de aceitação verificáveis."
