meeting,persona,story,independente,negociavel,valiosa,estimavel,pequena,testavel,conformant,justification
meeting_30,Jovem Adulto Tech-Savvy (15-35 anos),"Como Jovem Adulto Tech-Savvy, eu quero usar reconhecimento de voz para controlar a televisão para ter uma experiência de interação moderna e inovadora",False,True,True,False,False,False,False,"História muito ampla, sem critérios de aceitação claros, dependente de integrações externas (API de voz) e abrange múltiplas funcionalidades (reconhecimento, processamento, controle de TV)."
meeting_30,Jovem Adulto Tech-Savvy (15-35 anos),"Como Jovem Adulto Tech-Savvy, eu quero um controle remoto com design minimalista e sofisticado para expressar meu estilo e preferência por produtos elegantes",True,True,True,False,False,False,False,"Falta clareza sobre requisitos específicos de design, critérios de aceitação mensuráveis e escopo bem definido para estimativa e teste."
meeting_30,Jovem Adulto Tech-Savvy (15-35 anos),"Como Jovem Adulto Tech-Savvy, eu quero que o controle remoto tenha funcionalidades avançadas como localização por clap-to-find para aproveitar tecnologias inovadoras",False,True,True,False,False,False,False,"História ampla e vaga sobre 'funcionalidades avançadas' sem critérios de aceitação claros, dependendo de outras histórias de infraestrutura (microfone, processamento de áudio) e impossível de estimar ou testar sem especificações concretas."
meeting_30,Jovem Adulto Tech-Savvy (15-35 anos),"Como Jovem Adulto Tech-Savvy, eu quero um controle remoto que mantenha apenas funcionalidades essenciais com design limpo para ter uma experiência intuitiva e moderna",True,True,True,False,False,False,False,"História vaga em escopo e critérios de aceitação. Termos como 'funcionalidades essenciais', 'design limpo' e 'intuitiva' são subjetivos e não mensuráveis. Falta especificação de quais funcionalidades incluir/excluir e como validar a experiência."
meeting_30,Usuário Adulto Tradicional (35+ anos),"Como Usuário Adulto Tradicional, eu quero um controle remoto com botões físicos bem definidos e convencionais para me sentir confortável e seguro no uso",True,True,True,False,False,False,False,"História vaga em escopo e critérios de aceitação; termos como 'bem definidos', 'convencionais', 'confortável' e 'seguro' são subjetivos e não mensuráveis; falta especificação de quais botões, layout e padrões de usabilidade."
meeting_30,Usuário Adulto Tradicional (35+ anos),"Como Usuário Adulto Tradicional, eu quero um controle remoto que funcione de forma rápida e confiável com operações diretas para obter resultados sem complicações",False,True,True,False,False,False,False,"História muito vaga e ampla: não define operações específicas, critérios de aceitação verificáveis, nem escopo claro para uma iteração."
meeting_30,Usuário Adulto Tradicional (35+ anos),"Como Usuário Adulto Tradicional, eu quero um controle remoto com apenas funcionalidades essenciais (ligar/desligar, canal, volume) para não me confundir com opções desnecessárias",True,True,True,True,True,False,False,"História bem estruturada, mas carece de critérios de aceitação explícitos e verificáveis para validar o que constitui 'funcionalidades essenciais' e 'não confundir'."
meeting_30,Usuário Adulto Tradicional (35+ anos),"Como Usuário Adulto Tradicional, eu quero um controle remoto com design clássico e durável que pareça confiável para ter segurança no investimento",True,True,True,False,False,False,False,"História vaga em requisitos técnicos (design clássico, durável, confiável), sem critérios de aceitação mensuráveis e potencialmente ampla para uma iteração."
meeting_30,Proprietário de Televisão Antiga,"Como Proprietário de Televisão Antiga, eu quero um controle remoto compatível com televisores legados para poder utilizá-lo sem precisar trocar meu equipamento",True,True,True,False,False,False,False,"História valiosa e independente, mas muito ampla (compatibilidade com múltiplos modelos legados), sem critérios de aceitação claros e esforço difícil de estimar sem especificações técnicas."
meeting_30,Proprietário de Televisão Antiga,"Como Proprietário de Televisão Antiga, eu quero um controle remoto econômico e prático que funcione com meu equipamento antigo para não investir desnecessariamente",True,True,True,False,False,False,False,"História vaga em escopo técnico (compatibilidade indefinida), sem critérios de aceitação mensuráveis e potencialmente ampla para uma iteração."
meeting_30,Usuário com Necessidades de Acessibilidade,"Como Usuário com Necessidades de Acessibilidade, eu quero localizar meu controle remoto através de um recurso de beep quando clap é detectado para encontrá-lo rapidamente quando perdido",True,True,True,False,False,True,False,"História valiosa e testável, mas com escopo amplo (detecção de áudio + feedback sonoro + integração de hardware) e estimativa complexa por envolver múltiplas tecnologias."
meeting_30,Usuário com Necessidades de Acessibilidade,"Como Usuário com Necessidades de Acessibilidade, eu quero usar reconhecimento de voz para controlar a televisão para reduzir a necessidade de manipulação física do controle",False,True,True,False,False,True,False,"História ampla demais, dependente de infraestrutura de reconhecimento de voz, e difícil de estimar sem detalhes de escopo (quais comandos, idiomas, precisão esperada)."
meeting_30,Usuário com Necessidades de Acessibilidade,"Como Usuário com Necessidades de Acessibilidade, eu quero um controle remoto ergonômico que minimize esforço repetitivo para evitar desconforto e lesões",False,True,True,False,False,False,False,"História muito ampla, sem critérios de aceitação verificáveis, dependente de pesquisa ergonômica e design, impossível estimar sem decomposição."
meeting_58,Usuário Jovem / Público Jovem Dinâmico,"Como um usuário jovem, eu quero que o controle remoto tenha design moderno com cores vibrantes e formas curvas para que o dispositivo seja atraente e reflita as tendências de moda que acompanho",True,False,True,False,False,False,False,"História com requisitos de design muito específicos e prescritivos, critérios de aceitação subjetivos (atraente, moderno, tendências) e escopo amplo que mistura estética com funcionalidade."
meeting_58,Usuário Jovem / Público Jovem Dinâmico,"Como um usuário jovem, eu quero que o controle remoto tenha material macio e resistente a quedas para que eu possa usá-lo de forma lúdica sem danificá-lo",True,True,True,False,False,False,False,"História valiosa e independente, mas carece de critérios de aceitação mensuráveis, requisitos técnicos específicos e é ampla demais para uma iteração (envolve design de material, testes de resistência e validação de durabilidade)."
meeting_58,Usuário Jovem / Público Jovem Dinâmico,"Como um usuário jovem, eu quero acessar funcionalidades inovadoras e tecnológicas de forma intuitiva para que eu possa explorar recursos avançados sem dificuldade",False,False,False,False,False,False,False,"História vaga e genérica: não especifica qual funcionalidade, qual usuário jovem, o que é 'inovador' ou 'intuitivo', impossibilitando estimativa, teste e entrega de valor concreto."
meeting_58,Usuário Adulto / Público Mais Velho,"Como um usuário adulto, eu quero que o controle remoto tenha design sofisticado e luxuoso para que o dispositivo transmita qualidade e confiabilidade",True,True,True,False,False,False,False,"História carece de critérios de aceitação objetivos e mensuráveis. Termos como 'sofisticado', 'luxuoso', 'qualidade' são subjetivos e não permitem estimativa precisa nem testes verificáveis. Escopo amplo demais para uma iteração."
meeting_58,Usuário Adulto / Público Mais Velho,"Como um usuário adulto, eu quero que o controle remoto tenha alto contraste visual e cores que não causem confusão para pessoas com daltonismo para que eu possa usar o dispositivo com clareza",True,True,True,False,False,False,False,"História valiosa e independente, mas muito ampla (abrange design, acessibilidade e testes de daltonismo), sem critérios de aceitação específicos e difícil de estimar sem detalhes de implementação."
meeting_58,Usuário Adulto / Público Mais Velho,"Como um usuário adulto, eu quero que as funções básicas sejam claramente visíveis e acessíveis para que eu possa usar o controle remoto sem necessidade de explorar menus complexos",True,True,True,False,False,False,False,"História vaga em escopo: 'funções básicas' e 'claramente visíveis' carecem de definição precisa, impossibilitando estimativa confiável, verificação objetiva e delimitação clara de iteração."
meeting_58,Usuário Destro e Canhoto,"Como um usuário canhoto, eu quero que o controle remoto tenha design ambidestro ou ofereça opções para uso com a mão esquerda para que eu possa acessar todos os botões confortavelmente",True,True,True,True,False,True,False,"História bem estruturada, mas ampla demais: envolve redesign do controle remoto ou criação de variante, múltiplas decisões de design e testes extensivos, excedendo escopo de uma iteração típica."
meeting_58,Usuário Destro e Canhoto,"Como um usuário, eu quero que os botões principais sejam acessíveis com o polegar para que eu possa operar o controle remoto com uma única mão",True,True,True,True,True,False,False,"História bem estruturada, mas carece de critérios de aceitação específicos e mensuráveis para validação (ex: distância mínima entre botões, zona de alcance do polegar)."
meeting_58,Usuário Destro e Canhoto,"Como um usuário, eu quero que o controle remoto tenha design ergonômico que acomode diferentes formas de segurar o dispositivo para que eu possa usá-lo confortavelmente em qualquer posição",True,True,True,False,False,False,False,"História valiosa e negociável, mas muito ampla, com critérios de aceitação subjetivos (conforto) e esforço difícil de estimar. Requer decomposição em histórias menores com testes objetivos."
meeting_58,Usuário com Daltonismo / Deficiência Visual,"Como um usuário com daltonismo, eu quero que o controle remoto use alto contraste entre cores e elementos visuais para que eu possa distinguir claramente os diferentes botões e funções",True,True,True,True,True,True,True,"História bem estruturada que atende todos os critérios INVEST: é autossuficiente, descreve intenção sem prescrever solução, entrega valor real de acessibilidade, permite estimativa clara, é focada em escopo único e admite validação através de testes de contraste e usabilidade."
meeting_58,Usuário com Daltonismo / Deficiência Visual,"Como um usuário com daltonismo, eu quero que o controle remoto use alternativas além de cores para identificar funções, como forma, posição ou padrão para que eu possa usar o dispositivo com segurança",True,True,True,False,False,True,False,"História valiosa e clara, mas ampla demais (múltiplas alternativas visuais) e com esforço difícil de estimar sem detalhes de escopo."
meeting_58,Usuário com Daltonismo / Deficiência Visual,"Como um usuário com deficiência visual, eu quero que os elementos do controle remoto sejam desenhados em tamanho grande e com clareza para que eu possa identificar e acessar as funções facilmente",True,True,True,True,False,True,False,"História bem estruturada, mas abrange múltiplos aspectos (tamanho, clareza, identificação, acesso) que podem demandar mais de uma iteração, violando o critério de pequenez."
meeting_58,Usuário de Funções Básicas,"Como um usuário de funções básicas, eu quero que os botões de navegação, volume e canais sejam facilmente acessíveis e visíveis para que eu possa operar o controle remoto sem dificuldade",True,True,True,False,False,False,False,"História ampla e vaga que agrupa múltiplas funcionalidades (navegação, volume, canais) sem critérios de aceitação claros ou métricas de acessibilidade/visibilidade definidas."
meeting_58,Usuário de Funções Básicas,"Como um usuário de funções básicas, eu quero que a interface seja simples e intuitiva para que eu possa usar o controle remoto sem necessidade de manual ou treinamento",True,True,True,False,False,False,False,História muito ampla e vaga. 'Simples e intuitiva' carece de critérios de aceitação mensuráveis e objetivos. Escopo abrange múltiplas iterações sem definição clara de o que constitui sucesso.
meeting_58,Usuário de Funções Básicas,"Como um usuário de funções básicas, eu quero que as funções avançadas fiquem ocultas ou separadas para que elas não interfiram ou confundam meu uso das operações simples",False,True,True,False,False,False,False,"História ampla e vaga sobre segregação de UI sem critérios de aceitação claros, dependendo de como as funções avançadas são definidas e implementadas em outras histórias."
meeting_58,Usuário de Funções Avançadas,"Como um usuário de funções avançadas, eu quero acessar menus, reconhecimento de voz e funções customizáveis para que eu possa personalizar e controlar o controle remoto de forma sofisticada",False,False,True,False,False,False,False,"História muito ampla, agrupa três funcionalidades distintas (menus, voz, customização) sem critérios de aceitação claros, dificultando estimativa e teste. Deveria ser dividida em histórias menores e independentes."
meeting_58,Usuário de Funções Avançadas,"Como um usuário de funções avançadas, eu quero que as funcionalidades avançadas sejam acessíveis sem comprometer a simplicidade das funções básicas para que eu possa usar ambas sem conflito",False,False,True,False,False,False,False,"História muito ampla e vaga, sem critérios de aceitação claros, mistura múltiplas preocupações (acessibilidade, simplicidade, separação de funcionalidades) e não especifica como implementar a solução."
meeting_58,Usuário de Funções Avançadas,"Como um usuário de funções avançadas, eu quero que o controle remoto tenha interface inteligente que ative automaticamente funcionalidades avançadas quando necessário para que eu possa acessar recursos sofisticados de forma eficiente",False,False,True,False,False,False,False,"História vaga e ampla: 'interface inteligente', 'ativa automaticamente', 'quando necessário' e 'funcionalidades avançadas' carecem de definição clara, impossibilitando estimativa, testes e decomposição em iteração única."
